147	148
147	150
147	152
147	154
147	166
148	0
150	111
152	113
154	115
154	0
154	111
154	113
115	116
115	120
115	123
115	126
115	129
115	132
115	135
115	138
115	141
115	114
115	112
115	163
0	1
0	100
111	104
111	112
113	114
113	108
116	117
116	153
120	32
120	28
120	155
123	43
123	39
123	156
126	54
126	50
126	157
129	65
129	61
129	158
132	76
132	72
132	159
135	87
135	83
135	160
138	98
138	94
138	161
141	109
141	105
141	162
114	106
112	110
163	144
144	145
145	102
104	93
104	105
108	109
108	97
1	2
1	89
100	101
100	102
100	103
100	106
100	107
100	110
106	103
110	107
102	101
101	1
103	104
107	108
109	95
105	99
162	142
142	143
97	98
97	86
2	3
2	78
89	90
89	91
89	92
89	95
89	96
89	99
143	91
93	82
93	94
90	2
91	90
92	93
95	92
96	97
99	96
98	84
94	88
161	139
139	140
140	80
82	71
82	83
86	87
86	75
3	4
3	67
78	79
78	80
78	81
78	84
78	85
78	88
84	81
79	3
80	79
81	82
85	86
88	85
87	73
83	77
160	136
136	137
137	69
71	60
71	72
75	76
75	64
4	5
4	56
67	68
67	69
67	70
67	73
67	74
67	77
77	74
73	70
69	68
68	4
70	71
74	75
76	62
72	66
159	133
133	134
60	49
60	61
64	65
64	53
5	6
5	45
56	57
56	58
56	59
56	62
56	63
56	66
134	58
66	63
62	59
57	5
58	57
59	60
63	64
65	51
61	55
158	130
130	131
131	47
6	7
6	34
45	46
45	47
45	48
45	51
45	52
45	55
53	54
53	42
49	38
49	50
51	48
47	46
46	6
48	49
52	53
55	52
54	40
50	44
157	127
127	128
7	8
7	23
34	35
34	36
34	37
34	40
34	41
34	44
42	43
42	31
128	36
38	27
38	39
35	7
36	35
37	38
40	37
41	42
44	41
43	29
39	33
156	124
124	125
125	25
27	13
27	28
31	32
31	19
8	9
8	12
8	16
23	24
23	25
23	26
23	29
23	30
23	33
29	26
33	30
25	24
24	8
26	27
30	31
32	18
28	22
155	121
121	122
9	10
12	13
16	9
16	17
16	18
16	19
16	22
19	20
13	14
122	17
17	10
18	14
22	20
117	146
117	149
117	151
117	153
117	20164
153	115
20	21
20	151
14	15
14	149
10	11
10	146
118	117
167	166
20165	20164
