101	102
101	105
101	120
102	0
105	4
104	105
4	6
4	7
4	28
4	109
4	110
4	111
4	112
4	113
4	114
4	115
4	116
7	8
7	19
7	6
28	29
28	30
28	31
28	32
28	33
28	34
28	108
109	5
110	35
111	66
112	77
113	87
114	90
115	93
116	96
77	11
77	30
77	78
96	18
96	34
96	97
90	24
90	32
90	91
35	36
35	37
35	7
91	79
91	80
91	92
78	79
78	80
78	86
37	38
37	55
37	63
97	38
97	55
97	95
38	39
38	48
55	56
55	57
95	92
79	56
79	57
80	81
80	48
86	76
63	64
92	89
39	40
48	49
66	16
66	29
66	67
93	13
93	33
93	94
81	82
49	50
94	68
94	70
94	95
67	68
67	70
67	76
68	20
68	25
68	69
70	71
76	63
40	41
56	26
56	27
56	45
57	58
87	22
87	31
87	88
50	51
58	59
51	52
71	72
41	42
88	8
88	19
88	89
72	73
42	43
52	53
8	9
8	14
19	20
19	25
89	86
82	83
59	60
53	54
53	44
60	61
83	84
73	74
43	44
54	47
44	45
61	62
74	75
84	85
62	46
45	15
45	17
45	46
20	21
20	23
25	26
25	27
85	54
75	69
69	9
69	14
26	107
27	6
46	10
46	12
46	47
64	29
64	30
64	31
64	32
64	33
64	34
64	6
64	11
64	13
64	16
64	18
64	22
64	24
64	107
64	108
0	1
15	16
17	18
9	10
9	12
14	15
14	17
107	1117
108	1117
47	21
47	23
10	11
12	13
1	2
1	103
1117	36
5	106
2	103
2	106
2	20118
103	0
21	22
23	24
106	4
20119	20118
121	120
