206	7
207	7
209	7
229	7
4	6
0	7
204	6
211	6
212	1
213	1
214	6
215	6
216	6
217	6
218	1
219	1
220	6
221	6
222	0
223	0
224	0
225	0
226	6
189	0
165	6
92	6
107	1
101	1
98	6
198	6
195	0
71	6
110	6
89	6
6	1
168	0
68	1
186	0
69	1
93	6
190	0
199	6
90	6
72	6
7	1
111	6
169	0
99	6
108	1
102	1
187	0
166	6
196	0
197	0
112	6
109	1
200	6
103	1
8	1
100	6
170	0
73	6
167	6
188	0
94	6
70	1
205	6
191	0
91	6
74	6
83	6
95	6
97	6
171	0
180	0
104	1
106	1
113	6
142	6
201	6
203	6
192	0
194	0
9	1
42	1
43	13
58	1
172	0
174	0
176	0
75	6
77	1
79	6
143	0
156	6
10	1
17	1
38	1
181	0
183	0
114	6
120	0
138	6
105	1
84	13
86	6
96	6
202	6
193	0
18	1
25	1
78	1
177	0
80	6
175	0
127	0
144	0
149	0
39	1
182	0
139	6
44	13
50	13
121	0
85	13
51	13
81	6
150	0
128	0
140	6
26	1
40	1
178	0
82	6
76	6
27	1
141	6
52	13
41	1
11	1
173	0
129	0
87	6
88	6
184	0
185	0
19	1
122	0
115	6
179	0
151	0
33	6
20	6
53	13
59	1
45	13
64	9
116	6
28	1
130	6
134	0
12	1
123	0
161	5
157	0
152	0
145	0
124	3
117	4
146	12
131	10
153	11
65	9
60	8
162	5
158	8
54	11
13	4
46	13
21	3
135	2
29	10
34	2
35	2
5	6
147	12
66	9
47	12
154	11
55	11
163	5
61	8
118	4
22	3
125	3
14	4
136	2
132	10
1	7
3	7
159	8
30	10
23	3
208	7
210	7
20227	7
16	4
15	4
119	4
67	9
160	8
126	3
155	11
133	10
137	2
148	12
31	10
24	3
20228	7
230	7
32	10
63	8
62	8
57	11
56	11
49	12
48	12
37	2
36	2
164	5
