195	0
196	0
192	9
193	9
211	9
4	0
7	0
97	0
6	0
96	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
114	0
187	0
168	0
181	0
72	0
108	0
182	0
17	0
106	0
169	0
115	0
116	0
49	0
110	0
188	0
170	0
171	0
183	0
117	0
143	0
186	0
154	0
177	0
118	2
136	2
172	2
137	2
157	0
184	0
144	0
148	0
39	0
105	0
158	0
138	2
119	2
27	0
109	0
185	0
159	10
161	0
120	2
149	10
139	2
167	0
162	10
121	2
150	10
140	2
173	2
174	2
178	0
122	2
163	10
141	2
151	10
142	2
123	2
164	10
62	0
107	0
179	0
175	2
152	10
8	10
53	0
180	0
165	10
176	2
153	10
124	10
145	10
125	10
54	10
76	10
160	10
133	10
166	10
126	10
130	10
146	10
147	10
77	10
98	1
127	10
78	10
87	10
9	10
31	10
99	1
128	10
129	10
55	10
10	10
32	10
134	10
135	10
100	1
131	10
132	10
79	8
43	10
80	8
33	10
56	10
66	10
11	10
21	10
101	1
88	6
67	12
57	7
102	1
22	5
34	4
81	8
44	3
12	11
103	1
111	1
113	1
45	3
58	7
89	6
68	12
23	5
82	8
84	8
86	8
13	11
35	4
36	4
14	11
46	3
24	5
69	12
85	8
59	7
90	6
112	1
70	12
73	12
75	12
60	7
63	7
65	7
47	3
50	3
52	3
37	4
40	4
42	4
25	5
28	5
30	5
15	11
18	11
20	11
91	6
93	6
95	6
104	0
94	6
0	9
83	8
74	12
51	3
155	0
41	4
29	5
19	11
64	7
1	9
198	0
199	0
5	0
2	9
194	9
16	11
26	5
38	4
48	3
61	7
1208	0
71	12
92	6
197	9
20209	9
20210	9
212	9
