373	374
373	460
374	0
0	1
0	5
0	416
0	417
1	2
1	372
5	7
5	14
5	20
5	26
5	32
5	38
5	44
5	50
5	56
5	62
5	68
5	74
5	80
5	86
5	92
5	98
5	104
5	110
5	116
5	122
5	128
5	134
5	140
5	146
5	152
5	158
5	164
5	170
5	176
5	182
5	188
5	194
5	200
5	206
5	212
5	218
5	224
5	230
5	236
5	414
416	247
417	250
250	251
251	252
6	5
6	252
252	253
252	256
252	259
252	262
252	265
252	268
252	271
252	274
252	277
252	280
252	283
252	286
252	289
252	292
252	295
252	298
252	301
252	304
252	307
252	310
252	313
252	316
252	319
252	322
252	325
252	328
252	331
252	334
252	337
252	340
252	343
252	346
252	349
252	352
252	355
252	358
252	361
252	364
252	367
252	457
7	375
14	376
20	377
26	378
32	379
38	380
44	381
50	382
56	383
62	384
68	385
74	386
80	387
86	388
92	389
98	390
104	391
110	392
116	393
122	394
128	395
134	396
140	397
146	398
152	399
158	400
164	401
170	402
176	403
182	404
188	405
194	406
200	407
206	408
212	409
218	410
224	411
230	412
236	413
414	242
253	418
256	419
259	420
262	421
265	422
268	423
271	424
274	425
277	426
280	427
283	428
286	429
289	430
292	431
295	432
298	433
301	434
304	435
307	436
310	437
313	438
316	439
319	440
322	441
325	442
328	443
331	444
334	445
337	446
340	447
343	448
346	449
349	450
352	451
355	452
358	453
361	454
364	455
367	456
457	370
242	243
413	237
370	371
456	368
243	244
248	415
415	247
412	231
237	238
368	369
455	365
371	244
231	232
365	366
247	13
247	249
244	245
244	249
454	362
411	225
238	239
369	239
362	363
239	240
366	233
410	219
453	359
225	226
249	246
245	246
232	233
246	241
452	356
363	227
359	360
219	220
233	234
409	213
240	241
226	227
227	228
356	357
241	235
213	214
234	235
360	221
220	221
408	207
451	353
221	222
207	208
235	229
357	215
407	201
214	215
228	229
450	350
353	354
449	347
406	195
354	209
208	209
215	216
229	223
201	202
350	351
222	223
195	196
209	210
448	344
347	348
223	217
405	189
202	203
216	217
351	203
196	197
217	211
344	345
189	190
210	211
203	204
447	341
348	197
404	183
341	342
197	198
190	191
403	177
345	191
211	205
446	338
183	184
204	205
205	199
177	178
338	339
445	335
342	185
402	171
184	185
191	192
198	199
178	179
444	332
335	336
339	179
185	186
199	193
401	165
192	193
171	172
165	166
186	187
332	333
179	180
193	187
400	159
172	173
336	173
443	329
187	181
329	330
442	326
173	174
333	167
180	181
159	160
166	167
399	153
167	168
153	154
160	161
330	161
174	175
181	175
441	323
326	327
398	147
147	148
154	155
397	141
161	162
168	169
323	324
327	155
440	320
175	169
141	142
169	163
162	163
155	156
148	149
396	135
320	321
439	317
324	149
156	157
149	150
321	143
142	143
163	157
317	318
135	136
395	129
438	314
143	144
318	137
437	311
394	123
157	151
136	137
150	151
314	315
129	130
130	131
151	145
137	138
144	145
315	131
123	124
393	117
436	308
311	312
131	132
392	111
117	118
312	125
138	139
124	125
308	309
145	139
435	305
309	119
139	133
305	306
125	126
391	105
132	133
111	112
434	302
118	119
133	127
306	113
119	120
126	127
105	106
302	303
390	99
433	299
112	113
432	296
99	100
389	93
299	300
127	121
113	114
106	107
303	107
120	121
388	87
296	297
100	101
300	101
107	108
121	115
93	94
114	115
431	293
115	109
387	81
293	294
94	95
101	102
297	95
108	109
430	290
87	88
102	103
386	75
95	96
290	291
88	89
429	287
109	103
81	82
294	89
82	83
103	97
291	83
428	284
385	69
96	97
89	90
287	288
75	76
97	91
76	77
69	70
288	77
427	281
83	84
284	285
384	63
90	91
63	64
77	78
84	85
281	282
383	57
91	85
426	278
70	71
285	71
78	79
382	51
85	79
57	58
64	65
282	65
71	72
278	279
425	275
381	45
72	73
279	59
79	73
58	59
424	272
65	66
275	276
51	52
59	60
276	53
66	67
423	269
45	46
380	39
52	53
73	67
272	273
273	47
67	61
53	54
46	47
39	40
269	270
60	61
379	33
422	266
421	263
270	41
378	27
47	48
61	55
40	41
33	34
266	267
54	55
267	35
377	21
55	49
420	260
34	35
41	42
263	264
48	49
27	28
35	36
28	29
264	29
419	257
260	261
49	43
21	22
42	43
376	15
43	37
418	254
29	30
261	23
257	258
15	16
36	37
375	8
22	23
23	24
37	31
8	9
16	17
30	31
254	255
258	17
31	25
255	10
17	18
24	25
9	10
10	11
25	19
18	19
19	12
11	12
3	2
2	372
2	20458
12	13
372	0
20459	20458
461	460
