194	193
193	195
193	196
193	197
193	156
193	175
193	132
189	188
188	190
188	191
188	192
188	65
188	187
188	167
170	169
169	171
169	172
169	174
169	175
169	168
169	104
150	149
149	151
149	153
149	154
149	156
149	157
149	158
182	181
181	183
181	184
181	186
181	187
181	143
181	157
53	52
52	54
52	58
52	62
52	65
52	104
52	116
52	0
123	122
122	124
122	126
122	129
122	132
122	143
122	116
151	152
153	128
154	155
156	66
157	105
158	117
195	163
196	185
197	165
175	176
132	133
190	127
191	173
192	130
65	66
187	176
167	133
171	152
172	173
174	131
168	144
104	105
160	159
159	161
159	162
159	164
159	167
159	168
159	158
183	55
184	185
186	166
143	144
54	55
58	59
62	63
116	117
0	1
0	3
0	4
0	8
0	11
0	16
0	19
0	22
0	25
0	28
0	31
0	34
0	37
0	40
0	43
0	46
0	49
0	236
176	177
176	178
176	179
176	180
207	206
206	208
206	210
206	211
206	120
206	98
206	139
66	67
66	72
66	76
66	98
161	56
162	163
164	165
220	219
219	221
219	222
219	223
219	147
219	138
219	179
124	125
126	127
129	130
105	106
105	109
105	110
105	115
177	73
178	136
179	99
180	140
133	134
133	135
133	138
133	139
199	198
198	200
198	202
198	204
198	110
198	76
198	180
221	216
222	212
223	205
147	111
138	78
208	209
210	203
211	212
120	112
98	99
139	140
67	68
72	73
76	77
214	213
213	215
213	217
213	218
213	121
213	115
213	148
200	201
202	203
204	205
110	111
117	118
117	119
117	120
117	121
144	145
144	146
144	147
144	148
134	68
135	136
99	100
215	216
217	209
218	201
121	77
115	100
148	141
106	107
109	74
140	141
118	108
119	69
100	101
145	107
146	137
141	97
141	142
101	96
101	102
77	78
111	112
226	225
225	218
225	210
225	223
225	106
225	67
225	178
225	102
96	13
102	103
78	79
78	80
97	15
142	103
228	227
227	217
227	202
227	222
227	118
227	72
227	135
227	80
112	113
224	215
224	211
224	204
224	145
224	134
224	177
224	142
230	229
230	231
230	251
229	221
229	208
229	200
229	119
229	109
229	146
229	114
103	81
79	10
80	81
113	95
113	114
81	82
114	82
95	7
82	83
205	183
205	195
205	171
205	190
212	161
212	196
212	124
212	191
216	162
216	184
216	126
216	172
231	0
203	54
203	197
203	151
203	192
83	84
201	58
201	186
201	153
201	174
209	62
209	164
209	154
209	129
173	155
163	59
136	137
68	69
84	85
152	125
155	89
55	56
69	70
185	63
73	74
59	60
130	131
107	108
165	166
85	57
85	60
85	64
85	86
85	87
85	88
85	89
85	91
85	92
85	70
85	75
85	93
85	95
85	79
85	96
85	97
1	232
1	20249
3	232
4	233
8	234
11	235
16	237
19	238
22	239
25	240
28	241
31	242
34	243
37	244
40	245
43	246
46	247
49	248
236	14
127	128
137	93
108	92
128	88
131	91
248	50
247	47
60	61
93	94
246	44
245	41
244	38
243	35
242	32
63	64
233	5
74	75
241	29
234	9
125	87
56	57
89	90
166	86
239	23
70	71
238	20
235	12
237	17
57	18
64	24
86	27
87	30
88	33
91	39
92	42
75	48
240	26
41	42
35	36
32	33
38	39
23	24
47	48
9	10
50	51
12	13
61	21
20	21
29	30
44	45
5	7
26	27
17	18
90	36
14	15
94	51
71	45
232	0
20250	20249
252	251
