194	2
193	2
189	2
188	2
170	2
169	2
150	2
149	2
182	2
181	2
53	2
52	2
123	2
122	2
151	2
153	2
154	2
156	2
157	2
158	2
195	2
196	2
197	2
175	2
132	2
190	2
191	2
192	2
65	2
187	2
167	2
171	2
172	2
174	2
168	2
104	2
160	2
159	2
183	2
184	2
186	2
143	2
54	2
58	2
62	2
116	2
0	6
176	0
207	0
206	0
66	0
161	2
162	2
164	2
220	0
219	0
124	2
126	2
129	2
105	0
177	0
178	0
179	0
180	0
133	0
199	0
198	0
221	0
222	0
223	0
147	0
138	0
208	0
210	0
211	0
120	0
98	0
139	0
67	0
72	0
76	0
214	0
213	0
200	0
202	0
204	0
110	0
117	0
144	0
134	0
135	0
99	0
215	0
217	0
218	0
121	0
115	0
148	0
106	0
109	0
140	0
118	0
119	0
100	0
145	0
146	0
141	0
101	0
77	0
111	0
226	0
225	0
96	6
102	0
78	0
97	0
142	0
228	0
227	0
112	0
224	0
230	7
229	0
103	0
79	0
80	0
113	0
81	0
114	0
95	0
82	0
205	2
212	2
216	2
231	7
251	7
203	2
83	0
201	2
209	2
173	2
163	2
136	0
68	0
84	0
152	2
155	2
55	2
69	0
185	2
73	0
59	2
130	2
107	0
165	2
85	6
1	7
3	6
4	6
8	6
11	6
16	6
19	5
22	6
25	6
28	6
31	6
34	4
37	6
40	6
43	3
46	6
49	1
236	6
127	2
137	0
108	0
128	2
131	2
248	1
247	6
60	2
93	0
246	3
245	6
244	6
243	4
242	6
63	2
233	6
74	0
241	6
234	6
125	2
56	2
89	2
166	2
239	6
70	0
238	5
235	6
237	6
57	6
64	6
86	6
87	6
88	6
91	6
92	6
75	0
240	6
41	6
35	4
32	6
38	6
23	6
47	6
9	6
50	1
12	6
61	5
20	5
29	6
44	3
5	6
26	6
17	6
90	4
14	6
94	1
71	3
51	1
232	6
20249	7
15	6
7	6
42	6
39	6
36	4
33	6
30	6
27	6
10	6
48	6
45	3
24	6
21	5
18	6
20250	7
252	7
13	6
