303	304
303	359
304	0
0	3
0	8
0	13
0	18
0	23
0	28
0	33
0	38
0	43
0	48
0	53
0	58
0	63
0	68
0	73
0	78
0	83
0	88
0	93
0	98
0	103
0	108
0	113
0	118
0	123
0	128
0	133
0	138
0	143
0	148
0	153
0	158
0	163
0	168
0	173
0	178
0	183
0	188
0	193
0	198
0	203
0	208
0	213
0	218
0	223
0	228
0	233
0	238
0	243
0	306
0	356
3	307
8	308
13	309
18	310
23	311
28	312
33	313
38	314
43	315
48	316
53	317
58	318
63	319
68	320
73	321
78	322
83	323
88	324
93	325
98	326
103	327
108	328
113	329
118	330
123	331
128	332
133	333
138	334
143	335
148	336
153	337
158	338
163	339
168	340
173	341
178	342
183	343
188	344
193	345
198	346
203	347
208	348
213	349
218	350
223	351
228	352
233	353
238	354
243	244
243	305
243	355
306	1
356	250
244	305
244	20357
305	0
355	246
250	251
246	247
354	239
247	248
251	252
239	240
353	234
252	249
234	235
248	249
352	229
253	252
254	248
240	241
229	230
235	236
351	224
249	242
241	242
255	241
230	231
224	225
256	236
236	237
350	219
242	237
237	232
257	231
231	232
349	214
219	220
225	226
226	227
258	226
348	209
220	221
214	215
232	227
227	222
209	210
347	204
221	222
215	216
259	221
222	217
210	211
346	199
216	217
204	205
260	216
211	212
217	212
199	200
345	194
205	206
261	211
212	207
344	189
200	201
206	207
262	206
194	195
189	190
343	184
263	201
201	202
207	202
195	196
202	197
264	196
196	197
342	179
190	191
184	185
191	192
179	180
341	174
197	192
265	191
185	186
340	169
186	187
192	187
266	186
174	175
180	181
187	182
267	181
181	182
169	170
339	164
175	176
182	177
164	165
338	159
176	177
268	176
170	171
337	154
177	172
269	171
171	172
165	166
159	160
172	167
336	149
154	155
160	161
166	167
270	166
271	161
161	162
335	144
155	156
149	150
167	162
272	156
156	157
144	145
334	139
150	151
162	157
333	134
145	146
157	152
139	140
151	152
273	151
274	146
146	147
134	135
332	129
140	141
152	147
147	142
141	142
331	124
129	130
275	141
135	136
136	137
276	136
330	119
130	131
124	125
142	137
277	131
131	132
329	114
137	132
119	120
125	126
278	126
126	127
132	127
328	109
120	121
114	115
121	122
327	104
127	122
109	110
279	121
115	116
280	116
116	117
326	99
110	111
104	105
122	117
99	100
281	111
111	112
105	106
117	112
325	94
100	101
282	106
106	107
94	95
324	89
112	107
101	102
283	101
89	90
95	96
107	102
323	84
322	79
90	91
102	97
96	97
84	85
284	96
85	86
97	92
285	91
91	92
321	74
79	80
92	87
286	86
86	87
74	75
320	69
80	81
87	82
319	64
75	76
287	81
81	82
69	70
70	71
76	77
82	77
288	76
318	59
64	65
71	72
65	66
289	71
77	72
317	54
59	60
72	67
316	49
54	55
60	61
290	66
66	67
55	56
67	62
315	44
61	62
49	50
291	61
292	56
56	57
44	45
314	39
50	51
62	57
39	40
57	52
313	34
293	51
51	52
45	46
312	29
40	41
34	35
52	47
294	46
46	47
41	42
47	42
311	24
29	30
295	41
35	36
36	37
24	25
42	37
30	31
310	19
296	36
25	26
31	32
37	32
19	20
309	14
297	31
26	27
32	27
308	9
298	26
20	21
14	15
307	4
9	10
27	22
299	21
21	22
15	16
22	17
16	17
10	11
300	16
4	5
17	12
301	11
11	12
5	6
12	7
302	6
6	7
1	2
7	2
20358	20357
360	359
