284	8
285	8
330	8
0	8
1	8
3	8
23	8
40	8
70	8
100	8
129	8
158	8
187	8
216	8
244	8
251	8
263	8
269	8
18	8
17	8
61	8
91	8
121	8
150	8
179	8
208	8
236	8
280	8
12	8
11	8
32	8
51	8
81	8
111	8
140	8
169	8
198	8
227	8
275	8
270	8
217	8
188	8
159	8
130	8
286	8
71	8
101	8
41	8
300	0
304	2
308	5
324	8
326	9
306	8
307	5
327	9
296	8
5	8
4	8
24	8
319	1
310	5
311	3
312	3
318	1
302	8
303	2
316	6
314	3
315	6
252	8
322	8
323	8
325	9
113	2
255	1
298	8
299	0
151	5
180	3
92	0
320	1
228	1
209	6
317	8
200	6
276	9
301	2
171	3
294	7
295	7
281	9
305	5
264	1
237	1
313	6
122	2
142	5
62	0
309	3
201	6
131	5
83	0
271	9
181	3
172	3
102	2
152	5
297	0
63	0
293	7
189	6
143	5
229	1
210	6
114	2
123	2
245	1
53	7
160	3
93	0
282	9
277	9
265	1
256	1
238	1
218	1
144	5
146	5
148	5
132	5
278	9
42	7
72	0
84	0
202	6
204	6
206	6
246	1
230	1
232	1
234	1
219	1
291	4
292	7
211	6
212	6
214	6
94	0
96	0
98	0
64	7
66	0
68	0
153	5
154	5
156	5
124	2
125	2
127	2
161	3
283	9
239	1
240	1
242	1
266	1
267	9
115	2
117	2
119	2
173	3
175	3
177	3
182	3
183	3
185	3
257	0
258	0
259	1
261	1
190	6
103	2
54	7
272	9
73	0
104	2
106	2
108	2
85	0
87	0
89	0
191	6
193	6
195	6
43	7
65	7
174	3
116	2
279	9
95	0
133	5
135	5
137	5
145	5
260	1
247	1
249	1
34	7
220	1
222	1
224	1
273	9
231	1
162	3
164	3
166	3
290	7
203	6
55	7
57	7
59	7
56	7
192	6
221	1
274	9
35	7
134	5
248	1
86	0
74	0
76	0
78	0
163	3
289	4
105	2
44	7
46	7
48	7
25	7
241	1
126	2
268	9
45	7
155	5
19	4
36	7
38	7
26	7
75	0
184	3
213	6
97	0
288	4
205	6
27	7
29	7
13	4
176	3
88	0
262	1
37	7
118	2
67	0
147	5
233	1
287	4
20	4
250	1
28	7
194	6
107	2
58	7
136	5
21	4
165	3
223	1
14	4
77	0
6	4
47	7
69	0
215	6
186	3
157	5
99	0
128	2
15	4
243	1
22	4
7	4
235	1
207	6
39	7
321	6
90	0
178	3
16	4
120	2
60	7
149	5
8	4
141	2
225	1
30	7
196	6
167	3
49	7
33	4
170	5
138	5
9	4
254	1
79	0
109	2
52	7
199	3
82	0
112	0
253	6
110	2
80	0
139	5
168	3
197	6
226	1
31	7
50	7
10	4
20328	8
331	8
20329	8
